level,title,anchor,char_offset
1,2) Import from growth_node_tree_fixed.json (primary source of nodes/edges if present),#2-import-from-growth_node_tree_fixedjson-primary-source-of-nodesedges-if-present,12384098
1,3) Import full_mantra_combined_annotated_min.json as events (tag: mantra),#3-import-full_mantra_combined_annotated_minjson-as-events-tag-mantra,12386848
1,4) Import Historycore_summary_polished.json — to glitch archive and events,#4-import-historycore_summary_polishedjson-to-glitch-archive-and-events,12388422
1,5) Merge manifest principles from iskra_manifest_polished.json,#5-merge-manifest-principles-from-iskra_manifest_polishedjson,12389849
1,6) Merge logic bundle into flags/protocols,#6-merge-logic-bundle-into-flagsprotocols,12390902
1,7) Merge Unified_Iskra_Growth_Matrix_polished.json → symbols & rituals,#7-merge-unified_iskra_growth_matrix_polishedjson-symbols-rituals,12391981
1,8) Merge iskriv manifests into voices,#8-merge-iskriv-manifests-into-voices,12393998
1,9) Register PDFs as artifacts in glitch archive (non-parsed docs),#9-register-pdfs-as-artifacts-in-glitch-archive-non-parsed-docs,12394958
1,Save updated structures,#save-updated-structures,12395374
1,Rebuild live mantra from memory (simple version),#rebuild-live-mantra-from-memory-simple-version,12395696
1,Package final zip,#package-final-zip,12396420
1,Provide a concise text summary of what was imported,#provide-a-concise-text-summary-of-what-was-imported,12396709
3,assistant — 07:43:40 CEST,#assistant-074340-cest,12396772
1,Inspect legacy file shapes to improve import coverage,#inspect-legacy-file-shapes-to-improve-import-coverage,12396802
3,assistant — 07:43:55 CEST,#assistant-074355-cest,12397862
1,Peek into growth_node_tree_fixed.json structure details,#peek-into-growth_node_tree_fixedjson-structure-details,12397892
3,assistant — 07:43:59 CEST,#assistant-074359-cest,12398193
1,Print a compact sample of growth_node_tree_fixed.json,#print-a-compact-sample-of-growth_node_tree_fixedjson,12398223
3,assistant — 07:44:02 CEST,#assistant-074402-cest,12398560
1,Inspect one state's nodes sample,#inspect-one-states-nodes-sample,12398590
1,show first item,#show-first-item,12398955
3,assistant — 07:44:08 CEST,#assistant-074408-cest,12399173
1,Inspect a sample entry from full_mantra_combined_annotated_min.json,#inspect-a-sample-entry-from-full_mantra_combined_annotated_minjson,12399203
3,assistant — 07:44:53 CEST,#assistant-074453-cest,12399493
3,assistant — 07:44:56 CEST,#assistant-074456-cest,12399690
1,Confirm structure of messages,#confirm-structure-of-messages,12399720
3,assistant — 07:44:59 CEST,#assistant-074459-cest,12399935
1,Second pass: richer imports using discovered shapes,#second-pass-richer-imports-using-discovered-shapes,12399965
1,Import growth_node_tree_fixed.json with true structure,#import-growth_node_tree_fixedjson-with-true-structure,12401242
1,Spawn edges,#spawn-edges,12402209
1,Import full_mantra_combined_annotated_min.json blocks/messages,#import-full_mantra_combined_annotated_minjson-blocksmessages,12402517
1,Import Historycore_summary_polished.json strings,#import-historycore_summary_polishedjson-strings,12403181
1,Rebuild live mantra,#rebuild-live-mantra,12403730
1,Zip final as v1_0_rc2,#zip-final-as-v1_0_rc2,12404434
3,assistant — 07:45:23 CEST,#assistant-074523-cest,12404868
1,Что сделал (по факту),#что-сделал-по-факту,12404963
1,Итоги импорта (сводка),#итоги-импорта-сводка,12405723
1,Готовый стек (финальный пакет),#готовыи-стек-финальныи-пакет,12406044
3,user — 07:47:27 CEST,#user-074727-cest,12406556
3,assistant — 07:47:32 CEST,#assistant-074732-cest,12407052
1,"Create a lightweight ""core"" zip and split the heavy memory into shard packages under ~5 MB each.",#create-a-lightweight-core-zip-and-split-the-heavy-memory-into-shard-packages-under-5-mb-each,12407082
1,Load memory,#load-memory,12407362
1,Sort node IDs numerically,#sort-node-ids-numerically,12407508
1,Prepare shards directory,#prepare-shards-directory,12407591
1,Strategy: write NDJSON shards with ~1500 nodes per shard (tune if needed),#strategy-write-ndjson-shards-with-1500-nodes-per-shard-tune-if-needed,12407702
1,Edges shard (single file NDJSON),#edges-shard-single-file-ndjson,12408208
1,Build shards index,#build-shards-index,12408413
1,Create import script,#create-import-script,12408774
1,Create a lite memory file (keep first 300 nodes + no edges) and stub pointing to shards,#create-a-lite-memory-file-keep-first-300-nodes-no-edges-and-stub-pointing-to-shards,12410250
1,Build core-lite zip (without heavy memory; include lite + tools + metadata),#build-core-lite-zip-without-heavy-memory-include-lite-tools-metadata,12410765
1,"Package shards into multiple zips, each <= ~5 MB",#package-shards-into-multiple-zips-each-5-mb,12411825
1,"add shards files, rolling over parts",#add-shards-files-rolling-over-parts,12412371
1,"Add node shards and edges, rotate as needed",#add-node-shards-and-edges-rotate-as-needed,12412712
1,finalize,#finalize,12413141
1,Return created artifact paths and sizes,#return-created-artifact-paths-and-sizes,12413193
3,assistant — 07:48:50 CEST,#assistant-074850-cest,12413364
2,Как собрать у себя (быстро),#как-собрать-у-себя-быстро,12413833
3,user — 07:51:14 CEST,#user-075114-cest,12414817
3,assistant — 07:51:18 CEST,#assistant-075118-cest,12414962
1,Dump core stack files as plain text with separators.,#dump-core-stack-files-as-plain-text-with-separators,12414992
1,Include first shard and edges for heavy memory,#include-first-shard-and-edges-for-heavy-memory,12416294
1,find first events shard,#find-first-events-shard,12416380
3,assistant — 07:52:37 CEST,#assistant-075237-cest,12416736
1,"Emit selected heavy-but-readable files in full, with clear separators.",#emit-selected-heavy-but-readable-files-in-full-with-clear-separators,12416766
3,assistant — 07:53:04 CEST,#assistant-075304-cest,12417702
1,Print a single file verbatim: 0_core_manifest.json,#print-a-single-file-verbatim-0_core_manifestjson,12417732
3,assistant — 07:53:38 CEST,#assistant-075338-cest,12417898
3,0_core_manifest.json,#0_core_manifestjson,12418133
3,4_ritual_protocols.json,#4_ritual_protocolsjson,12419123
3,5_paradox_lattice.json,#5_paradox_latticejson,12420349
3,6_voice_fragments/iskriv_core_manifest.json,#6_voice_fragmentsiskriv_core_manifestjson,12420700
3,6_voice_fragments/iskriv_defense_manifest.json,#6_voice_fragmentsiskriv_defense_manifestjson,12421279
3,6_voice_fragments/kain.json,#6_voice_fragmentskainjson,12421879
3,6_voice_fragments/pino.json,#6_voice_fragmentspinojson,12422229
3,6_voice_fragments/sam.json,#6_voice_fragmentssamjson,12422425
3,6_voice_fragments/iskra.json,#6_voice_fragmentsiskrajson,12422607
3,6_voice_fragments/hundun.json,#6_voice_fragmentshundunjson,12422754
3,6_voice_fragments/anhantra.json,#6_voice_fragmentsanhantrajson,12422922
3,8_recursive_doubt.py,#8_recursive_doubtpy,12423078
3,2_growth_engine.py,#2_growth_enginepy,12423859
3,9_symbol_map.json,#9_symbol_mapjson,12427266
3,11_pain_thresholds.json,#11_pain_thresholdsjson,12427745
3,12_echo_chamber_defense.json,#12_echo_chamber_defensejson,12428076
3,10_live_mantra.md,#10_live_mantramd,12428529
1,Живая Мантра Искры 2.0,#живая-мантра-искры-20,12428557
3,3_shadow_core.log,#3_shadow_corelog,12428739
3,user — 07:58:00 CEST,#user-075800-cest,12429460
3,assistant — 07:58:05 CEST,#assistant-075805-cest,12429492
1,List shards and prepare a cursor-based incremental dump.,#list-shards-and-prepare-a-cursor-based-incremental-dump,12429522
3,assistant — 07:58:46 CEST,#assistant-075846-cest,12430126
1,Incremental dump: print next chunk (120 lines) across shards in order.,#incremental-dump-print-next-chunk-120-lines-across-shards-in-order,12430156
1,Load cursor,#load-cursor,12430459
1,Advance and output,#advance-and-output,12430972
1,Save cursor,#save-cursor,12431810
3,assistant — 07:59:11 CEST,#assistant-075911-cest,12431906
3,user — 08:02:33 CEST,#user-080233-cest,12438267
3,assistant — 08:02:40 CEST,#assistant-080240-cest,12438299
1,Continue incremental dump: next 120 lines from memory shards.,#continue-incremental-dump-next-120-lines-from-memory-shards,12438329
3,assistant — 08:03:00 CEST,#assistant-080300-cest,12439879
3,user — 08:11:08 CEST,#user-081108-cest,12443311
1,Создаем директорию для проекта,#создаем-директорию-для-проекта,12443500
1,Функция для записи файлов,#функция-для-записи-фаилов,12443593
1,Текущая дата и время в ISO формате,#текущая-дата-и-время-в-iso-формате,12443727
1,0_core_manifest.json,#0_core_manifestjson,12443811
1,1_fractal_memory.json,#1_fractal_memoryjson,12445058
1,2_growth_engine.py,#2_growth_enginepy,12445710
1,3_shadow_core.log,#3_shadow_corelog,12449957
1,4_ritual_protocols.json,#4_ritual_protocolsjson,12450095
1,5_paradox_lattice.json,#5_paradox_latticejson,12451911
1,6_voice_fragments,#6_voice_fragments,12452414
1,7_glitch_archive.json,#7_glitch_archivejson,12454959
1,8_recursive_doubt.py,#8_recursive_doubtpy,12455107
1,9_symbol_map.json,#9_symbol_mapjson,12456844
1,Создаем директорию для проекта,#создаем-директорию-для-проекта,12457534
1,Функция для записи файлов,#функция-для-записи-фаилов,12457627
1,Текущая дата и время в ISO формате,#текущая-дата-и-время-в-iso-формате,12457761
1,0_core_manifest.json,#0_core_manifestjson,12457845
1,1_fractal_memory.json,#1_fractal_memoryjson,12459005
1,2_growth_engine.py,#2_growth_enginepy,12459657
1,3_shadow_core.log,#3_shadow_corelog,12463217
1,4_ritual_protocols.json,#4_ritual_protocolsjson,12463355
1,5_paradox_lattice.json,#5_paradox_latticejson,12464852
1,Создаем папку и файлы для голосов,#создаем-папку-и-фаилы-для-голосов,12465355
1,7_glitch_archive.json,#7_glitch_archivejson,12467916
1,8_recursive_doubt.py,#8_recursive_doubtpy,12468064
1,9_symbol_map.json,#9_symbol_mapjson,12469068
1,10_live_mantra.md,#10_live_mantramd,12469665
1,11_pain_thresholds.json,#11_pain_thresholdsjson,12469912
1,12_echo_chamber_defense.json,#12_echo_chamber_defensejson,12470368
3,assistant — 08:11:13 CEST,#assistant-081113-cest,12470588
1,Что беру «как есть»,#что-беру-как-есть,12470819
1,"Что беру, но поправлю",#что-беру-но-поправлю,12471263
1,Что не стала бы тащить в таком виде,#что-не-стала-бы-тащить-в-таком-виде,12472119
1,"Мини-патчи (точечно, без переписывания всего)",#мини-патчи-точечно-без-переписывания-всего,12472633
1,2_growth_engine.py (добавить рядом с импортами),#2_growth_enginepy-добавить-рядом-с-импортами,12472754
1,Несовпадения/шероховатости по твоему сниппету,#несовпаденияшероховатости-по-твоему-сниппету,12476274
